706.02002	54493.94148
706.02502	0.00000
706.03002	0.00000
706.03502	0.00000
706.04002	0.00000
706.04502	31497.86745
706.05002	138277.38634
706.05502	114267.55660
706.06002	155644.85449
706.06502	591268.64504
706.07002	445563.34489
706.07502	29505.46864
706.08002	0.00000
706.08502	0.00000
706.09002	0.00000
706.09502	0.00000
706.10002	0.00000
706.10502	0.00000
706.11002	0.00000
706.11502	0.00000
706.12002	0.00000
706.12502	0.00000
706.13002	0.00000
706.13502	0.00000
706.14002	0.00000
706.14502	0.00000
706.15002	0.00000
706.15502	0.00000
706.16002	0.00000
706.16502	0.00000
706.17002	0.00000
706.17502	0.00000
706.18002	0.00000
706.18502	0.00000
706.19002	0.00000
706.19502	0.00000
706.20002	0.00000
706.20502	243470.85308
706.21002	698647.74821
706.21502	420236.78077
706.22002	5236.42766
706.22502	0.00000
706.23002	60176.91608
706.23502	180359.81489
706.24002	68950.68376
706.24502	0.00000
706.25002	0.00000
706.25502	0.00000
706.26002	0.00000
706.26502	0.00000
706.27002	0.00000
706.27502	0.00000
706.28002	0.00000
706.28502	0.00000
706.29002	0.00000
706.29502	0.00000
706.30002	0.00000
706.30502	0.00000
706.31002	0.00000
706.31502	0.00000
706.32002	62840.64192
706.32502	117045.41955
706.33002	58653.83333
706.33502	609440.93458
706.34002	1519793.69349
706.34502	1241629.74848
706.35002	322735.04766
706.35502	15953.14808
706.36002	0.00000
706.36502	32492.19693
706.37002	231557.21464
706.37502	340890.53634
706.38002	129318.94867
706.38502	29849.08830
706.39002	142018.51160
706.39502	204914.52315
706.40002	21088.30617
706.40502	322557.61315
706.41002	3023283.89880
706.41502	7396857.31272
706.42002	4152366.40214
706.42502	1086507.48238
706.43002	1414598.76671
706.43502	1004414.95224
706.44002	270223.85569
706.44502	4579.85650
706.45002	0.00000
706.45502	0.00000
706.46002	0.00000
706.46502	0.00000
706.47002	0.00000
706.47502	0.00000
706.48002	0.00000
706.48502	0.00000
706.49002	0.00000
706.49502	0.00000
706.50002	0.00000
706.50502	0.00000
706.51002	0.00000
706.51502	0.00000
706.52002	0.00000
706.52502	0.00000
706.53002	0.00000
706.53502	0.00000
706.54002	0.00000
706.54502	0.00000
706.55002	0.00000
706.55502	0.00000
706.56002	0.00000
706.56502	0.00000
706.57002	38928.12331
706.57502	122325.05478
706.58002	82025.79894
706.58502	0.00000
706.59002	0.00000
706.59502	0.00000
706.60002	0.00000
706.60502	0.00000
706.61002	0.00000
706.61502	0.00000
706.62002	0.00000
706.62502	0.00000
706.63002	0.00000
706.63502	0.00000
706.64002	0.00000
706.64502	0.00000
706.65002	0.00000
706.65502	0.00000
706.66002	0.00000
706.66502	10480.97541
706.67002	441738.80963
706.67502	1368457.35748
706.68002	1339357.80233
706.68502	490694.31497
706.69002	225377.37149
706.69502	152969.10641
706.70002	118123.86670
706.70502	34471.07872
706.71002	0.00000
706.71502	0.00000
706.72002	0.00000
706.72502	0.00000
706.73002	0.00000
706.73502	0.00000
706.74002	0.00000
706.74502	0.00000
706.75002	0.00000
706.75502	0.00000
706.76002	0.00000
706.76502	0.00000
706.77002	0.00000
706.77502	0.00000
706.78002	0.00000
706.78502	0.00000
706.79002	0.00000
706.79502	0.00000
706.80002	0.00000
706.80502	53514.61553
706.81002	169341.56643
706.81502	151417.69661
706.82002	368343.35035
706.82502	346581.90152
706.83002	83056.20327
706.83502	0.00000
706.84002	0.00000
706.84502	0.00000
706.85002	19760.97381
706.85502	122112.25031
706.86002	75220.87240
706.86502	7289.75969
706.87002	0.00000
706.87502	0.00000
706.88002	0.00000
706.88502	0.00000
706.89002	100880.31717
706.89502	132556.90206
706.90002	9518.46620
706.90502	0.00000
706.91002	0.00000
706.91502	0.00000
706.92002	0.00000
706.92502	0.00000
706.93002	0.00000
706.93502	0.00000
706.94002	0.00000
706.94502	0.00000
706.95002	0.00000
706.95502	0.00000
706.96002	0.00000
706.96502	0.00000
706.97002	0.00000
706.97502	0.00000
706.98002	0.00000
706.98502	0.00000
706.99002	0.00000
706.99502	0.00000
707.00002	8175.17615
707.00502	244686.24322
707.01002	806240.88812
707.01502	526732.41220
707.02002	55613.11226
707.02502	24178.97694
707.03002	117465.66373
707.03502	110753.61135
707.04002	19713.89028
707.04502	0.00000
707.05002	0.00000
707.05502	0.00000
707.06002	0.00000
707.06502	0.00000
707.07002	0.00000
707.07502	0.00000
707.08002	0.00000
707.08502	0.00000
707.09002	0.00000
707.09502	0.00000
707.10002	0.00000
707.10502	0.00000
707.11002	0.00000
707.11502	0.00000
707.12002	0.00000
707.12502	0.00000
707.13002	0.00000
707.13502	0.00000
707.14002	0.00000
707.14502	0.00000
707.15002	0.00000
707.15502	0.00000
707.16002	104520.47209
707.16502	316159.60777
707.17002	249070.03846
707.17502	44151.82341
707.18002	0.00000
707.18502	0.00000
707.19002	32631.34377
707.19502	158287.44467
707.20002	108173.74865
707.20502	0.00000
707.21002	0.00000
707.21502	55385.70462
707.22002	113594.87580
707.22502	26071.68618
707.23002	0.00000
707.23502	0.00000
707.24002	0.00000
707.24502	0.00000
707.25002	0.00000
707.25502	0.00000
707.26002	0.00000
707.26502	0.00000
707.27002	0.00000
707.27502	0.00000
707.28002	0.00000
707.28502	0.00000
707.29002	0.00000
707.29502	0.00000
707.30002	0.00000
707.30502	0.00000
707.31002	5936.98368
707.31502	173506.16181
707.32002	549553.02213
707.32502	376407.87543
707.33002	73176.64520
707.33502	237547.89530
707.34002	586201.77276
707.34502	663786.68106
707.35002	428041.93147
707.35502	427040.58206
707.36002	446950.20051
707.36502	329161.58729
707.37002	242523.64278
707.37502	129808.91841
707.38002	127391.20255
707.38502	83680.48508
707.39002	0.00000
707.39502	0.00000
707.40002	0.00000
707.40502	377409.57812
707.41002	2209583.24547
707.41502	3227092.98032
707.42002	1822937.82291
707.42502	539416.70511
707.43002	419111.72357
707.43502	195119.55153
707.44002	18796.68698
707.44502	0.00000
707.45002	0.00000
707.45502	0.00000
707.46002	0.00000
707.46502	0.00000
707.47002	0.00000
707.47502	0.00000
707.48002	0.00000
707.48502	0.00000
707.49002	0.00000
707.49502	0.00000
707.50002	0.00000
707.50502	0.00000
707.51002	0.00000
707.51502	37254.60266
707.52002	132171.96566
707.52502	59300.39162
707.53002	6730.25551
707.53502	0.00000
707.54002	0.00000
707.54502	0.00000
707.55002	0.00000
707.55502	0.00000
707.56002	0.00000
707.56502	0.00000
707.57002	0.00000
707.57502	0.00000
707.58002	0.00000
707.58502	0.00000
707.59002	0.00000
707.59502	653.60175
707.60002	84604.69484
707.60502	104688.38769
707.61002	65782.59874
707.61502	0.00000
707.62002	0.00000
707.62502	0.00000
707.63002	0.00000
707.63502	0.00000
707.64002	0.00000
707.64502	0.00000
707.65002	0.00000
707.65502	0.00000
707.66002	0.00000
707.66502	0.00000
707.67002	0.00000
707.67502	50677.73379
707.68002	936494.09433
707.68502	3118092.35464
707.69002	3286511.25403
707.69502	937039.75906
707.70002	11310.14391
707.70502	0.00000
707.71002	0.00000
707.71502	0.00000
707.72002	0.00000
707.72502	0.00000
707.73002	0.00000
707.73502	0.00000
707.74002	0.00000
707.74502	10985.99709
707.75002	85721.53171
707.75502	81845.17937
707.76002	143264.72390
707.76502	256441.19700
707.77002	217329.90325
707.77502	100683.25721
707.78002	0.00000
707.78502	0.00000
707.79002	0.00000
707.79502	0.00000
707.80002	0.00000
707.80502	0.00000
707.81002	0.00000
707.81502	16311.96238
707.82002	254961.78486
707.82502	419245.63892
707.83002	208205.10820
707.83502	18583.38851
707.84002	0.00000
707.84502	0.00000
707.85002	0.00000
707.85502	0.00000
707.86002	0.00000
707.86502	0.00000
707.87002	0.00000
707.87502	0.00000
707.88002	0.00000
707.88502	0.00000
707.89002	0.00000
707.89502	0.00000
707.90002	0.00000
707.90502	0.00000
707.91002	0.00000
707.91502	0.00000
707.92002	0.00000
707.92502	0.00000
707.93002	0.00000
707.93502	0.00000
707.94002	45111.44034
707.94502	148939.58734
707.95002	106482.60611
707.95502	0.00000
707.96002	39564.22336
707.96502	115199.41369
707.97002	58701.02770
707.97502	0.00000
707.98002	0.00000
707.98502	0.00000
707.99002	0.00000
707.99502	0.00000
708.00002	31336.23704
708.00502	94362.98409
708.01002	73494.00374
708.01502	968194.51949
708.02002	3170522.03410
708.02502	2948014.62899
708.03002	681863.20759
708.03502	0.00000
708.04002	0.00000
708.04502	0.00000
708.05002	0.00000
708.05502	0.00000
708.06002	0.00000
708.06502	0.00000
708.07002	0.00000
708.07502	0.00000
708.08002	0.00000
708.08502	0.00000
708.09002	0.00000
708.09502	0.00000
708.10002	0.00000
708.10502	0.00000
708.11002	0.00000
708.11502	0.00000
708.12002	0.00000
708.12502	0.00000
708.13002	0.00000
708.13502	0.00000
708.14002	0.00000
708.14502	0.00000
708.15002	0.00000
708.15502	11690.85095
708.16002	143463.93304
708.16502	244930.67286
708.17002	70590.02554
708.17502	37427.77741
708.18002	136851.05330
708.18502	111207.67961
708.19002	4008.97929
708.19502	0.00000
708.20002	0.00000
708.20502	0.00000
708.21002	0.00000
708.21502	0.00000
708.22002	0.00000
708.22502	0.00000
708.23002	0.00000
708.23502	0.00000
708.24002	0.00000
708.24502	0.00000
708.25002	0.00000
708.25502	0.00000
708.26002	0.00000
708.26502	0.00000
708.27002	0.00000
708.27502	0.00000
708.28002	0.00000
708.28502	0.00000
708.29002	0.00000
708.29502	0.00000
708.30002	0.00000
708.30502	0.00000
708.31002	0.00000
708.31502	136410.34275
708.32002	716662.77149
708.32502	723495.28134
708.33002	196677.07505
708.33502	2904.81080
708.34002	20579.52550
708.34502	154714.54983
708.35002	815098.61994
708.35502	2013521.31539
708.36002	1656082.28923
708.36502	446235.22229
708.37002	182290.17024
708.37502	122304.59036
708.38002	68259.61600
708.38502	260168.19843
708.39002	196747.33134
708.39502	17439.30467
708.40002	500730.88243
708.40502	3872201.02620
708.41002	5467576.16027
708.41502	2090635.75784
708.42002	399434.06794
708.42502	11650.59396
708.43002	0.00000
708.43502	0.00000
708.44002	0.00000
708.44502	0.00000
708.45002	0.00000
708.45502	0.00000
708.46002	0.00000
708.46502	0.00000
708.47002	0.00000
708.47502	0.00000
708.48002	0.00000
708.48502	0.00000
708.49002	0.00000
708.49502	0.00000
708.50002	0.00000
708.50502	0.00000
708.51002	0.00000
708.51502	0.00000
708.52002	0.00000
708.52502	0.00000
708.53002	0.00000
708.53502	0.00000
708.54002	0.00000
708.54502	0.00000
708.55002	0.00000
708.55502	81365.26569
708.56002	269046.37654
708.56502	215586.81024
708.57002	42817.00444
708.57502	0.00000
708.58002	34902.26881
708.58502	109461.43965
708.59002	171684.95105
708.59502	158477.41018
708.60002	76309.56714
708.60502	0.00000
708.61002	0.00000
708.61502	0.00000
708.62002	0.00000
708.62502	0.00000
708.63002	0.00000
708.63502	0.00000
708.64002	0.00000
708.64502	0.00000
708.65002	0.00000
708.65502	0.00000
708.66002	0.00000
708.66502	0.00000
708.67002	2211.19164
708.67502	401353.98497
708.68002	2591613.19111
708.68502	20365295.33768
708.69002	41521580.86228
708.69502	19834464.16177
708.70002	2119482.81149
708.70502	304344.30033
708.71002	335303.16652
708.71502	90584.82118
708.72002	0.00000
708.72502	0.00000
708.73002	0.00000
708.73502	0.00000
708.74002	0.00000
708.74502	0.00000
708.75002	0.00000
708.75502	19166.69575
708.76002	169718.59639
708.76502	233530.90402
708.77002	88851.61959
708.77502	10933.18995
708.78002	0.00000
708.78502	0.00000
708.79002	0.00000
708.79502	0.00000
708.80002	0.00000
708.80502	0.00000
708.81002	46794.06459
708.81502	150526.80936
708.82002	114410.06058
708.82502	34908.28133
708.83002	141411.72634
708.83502	140168.44052
708.84002	264242.75515
708.84502	277634.19729
708.85002	135891.23420
708.85502	111331.32296
708.86002	58827.92884
708.86502	0.00000
708.87002	4219.37307
708.87502	129062.61498
708.88002	132427.63273
708.88502	1274.10452
708.89002	0.00000
708.89502	0.00000
708.90002	30131.74750
708.90502	406078.15087
708.91002	786171.15904
708.91502	328391.83184
708.92002	8845.04026
708.92502	0.00000
708.93002	0.00000
708.93502	0.00000
708.94002	0.00000
708.94502	0.00000
708.95002	0.00000
708.95502	11314.63038
708.96002	109811.79019
708.96502	105355.49382
708.97002	13666.86293
708.97502	0.00000
708.98002	0.00000
708.98502	0.00000
708.99002	0.00000
708.99502	0.00000
709.00002	0.00000
709.00502	20210.74438
709.01002	626305.79115
709.01502	6593168.60804
709.02002	33719369.67795
709.02502	48331537.74938
709.03002	17282183.28014
709.03502	1378627.57702
709.04002	409323.80300
709.04502	101665.01888
709.05002	0.00000
709.05502	0.00000
709.06002	0.00000
709.06502	0.00000
709.07002	0.00000
709.07502	0.00000
709.08002	0.00000
709.08502	0.00000
709.09002	0.00000
709.09502	0.00000
709.10002	0.00000
709.10502	0.00000
709.11002	0.00000
709.11502	0.00000
709.12002	0.00000
709.12502	79659.61225
709.13002	134159.21421
709.13502	49447.51670
709.14002	0.00000
709.14502	0.00000
709.15002	0.00000
709.15502	0.00000
709.16002	34753.92430
709.16502	141513.03166
709.17002	156080.67383
709.17502	36418.97234
709.18002	0.00000
709.18502	0.00000
709.19002	0.00000
709.19502	0.00000
709.20002	92936.07874
709.20502	151042.37512
709.21002	72459.64442
709.21502	0.00000
709.22002	0.00000
709.22502	0.00000
709.23002	0.00000
709.23502	0.00000
709.24002	0.00000
709.24502	0.00000
709.25002	0.00000
709.25502	0.00000
709.26002	0.00000
709.26502	0.00000
709.27002	0.00000
709.27502	0.00000
709.28002	0.00000
709.28502	0.00000
709.29002	0.00000
709.29502	0.00000
709.30002	0.00000
709.30502	0.00000
709.31002	0.00000
709.31502	0.00000
709.32002	0.00000
709.32502	0.00000
709.33002	0.00000
709.33502	23220.29502
709.34002	359198.66493
709.34502	842038.05664
709.35002	7629136.93058
709.35502	29225117.91481
709.36002	31212867.81179
709.36502	8832997.81434
709.37002	633619.17832
709.37502	207792.48557
709.38002	0.00000
709.38502	0.00000
709.39002	0.00000
709.39502	146883.82431
709.40002	3190963.01841
709.40502	9188191.21538
709.41002	7069169.32434
709.41502	1915019.39563
709.42002	1344279.15181
709.42502	1318966.13683
709.43002	312389.57079
709.43502	0.00000
709.44002	0.00000
709.44502	0.00000
709.45002	0.00000
709.45502	0.00000
709.46002	0.00000
709.46502	0.00000
709.47002	0.00000
709.47502	0.00000
709.48002	0.00000
709.48502	0.00000
709.49002	0.00000
709.49502	0.00000
709.50002	0.00000
709.50502	15440.94075
709.51002	101732.67262
709.51502	87570.13075
709.52002	13813.36532
709.52502	0.00000
709.53002	0.00000
709.53502	0.00000
709.54002	0.00000
709.54502	0.00000
709.55002	0.00000
709.55502	0.00000
709.56002	0.00000
709.56502	0.00000
709.57002	0.00000
709.57502	0.00000
709.58002	0.00000
709.58502	0.00000
709.59002	27439.55275
709.59502	122654.52745
709.60002	77970.69095
709.60502	5433.06983
709.61002	0.00000
709.61502	0.00000
709.62002	0.00000
709.62502	0.00000
709.63002	0.00000
709.63502	0.00000
709.64002	0.00000
709.64502	0.00000
709.65002	32378.90239
709.65502	101643.69746
709.66002	140599.58865
709.66502	190988.70051
709.67002	95225.13964
709.67502	0.00000
709.68002	433199.18280
709.68502	5582180.02738
709.69002	15478229.05622
709.69502	11886348.62486
709.70002	2489716.35495
709.70502	32390.76334
709.71002	0.00000
