998.0131	165.9231
998.0494	147.6154
998.0856	179.5385
998.1219	226.8462
998.1581	220.7692
998.1944	211.9231
998.2307	171.2308
998.2669	120.4615
998.3032	144.5385
998.3394	173.6154
998.3756	179.6154
998.4119	202.8462
998.4481	221.0000
998.4844	230.9231
998.5206	213.0769
998.5569	220.9231
998.5931	173.3846
998.6294	145.6923
998.6656	130.8462
998.7019	147.5385
998.7382	208.6154
998.7745	219.2308
998.8107	199.6923
998.8470	170.7692
998.8832	144.0769
998.9195	122.2308
998.9557	140.6154
998.9920	163.0000
999.0283	149.0769
999.0646	143.6923
999.1008	163.3077
999.1371	175.2308
999.1733	166.7692
999.2096	130.5385
999.2458	116.3846
999.2822	116.4615
999.3184	135.3077
999.3547	217.4615
999.3909	283.9231
999.4272	415.8462
999.4635	456.3077
999.4998	312.9231
999.5361	226.5385
999.5723	218.6154
999.6086	173.5385
999.6448	126.4615
999.6812	111.3846
999.7174	117.3077
999.7537	114.5385
999.7900	107.1538
999.8262	126.9231
999.8625	150.2308
999.8988	168.2308
999.9351	155.7692
999.9714	144.8462
1000.0076	148.2308
1000.0439	140.6923
1000.0802	136.6154
1000.1165	108.3077
1000.1528	130.4615
1000.1891	144.9231
1000.2253	128.8462
1000.2617	124.4615
1000.2979	145.7692
1000.3342	153.1538
1000.3705	232.1538
1000.4068	376.9231
1000.4431	471.0000
1000.4794	415.8462
1000.5157	313.2308
1000.5519	209.3077
1000.5883	159.2308
1000.6245	179.0000
1000.6608	148.6154
1000.6971	132.6923
1000.7334	134.0000
1000.7697	115.8462
1000.8060	111.0769
1000.8423	94.2308
1000.8786	105.6154
1000.9149	175.2308
1000.9512	186.1538
1000.9875	148.4615
1001.0238	138.0000
1001.0601	107.3846
1001.0964	92.7692
1001.1327	107.3077
1001.1690	129.2308
1001.2053	139.6154
1001.2416	109.1538
1001.2779	95.4615
1001.3142	104.6923
1001.3505	111.6923
1001.3868	129.1538
1001.4232	231.6154
1001.4595	299.5385
1001.4957	326.1538
1001.5320	289.3846
1001.5684	230.0000
1001.6047	212.4615
1001.6410	213.6923
1001.6773	215.6154
1001.7136	227.5385
1001.7499	187.4615
1001.7863	167.6923
1001.8226	290.9231
1001.8589	683.3846
1001.8952	2397.5385
1001.9315	7748.6154
1001.9678	13893.0000
1002.0042	12701.7692
1002.0405	6898.7692
1002.0768	3184.6154
1002.1131	1916.5385
1002.1494	1445.0769
1002.1857	1111.3077
1002.2220	838.7692
1002.2584	597.6923
1002.2947	586.3846
1002.3311	1172.1538
1002.3674	2403.2308
1002.4037	4126.6923
1002.4400	9252.5385
1002.4763	14451.8462
1002.5126	12034.6154
1002.5490	6168.3077
1002.5853	3045.4615
1002.6216	1844.2308
1002.6580	1277.8462
1002.6943	1053.9231
1002.7307	918.9231
1002.7670	815.4615
1002.8033	784.4615
1002.8397	1237.9231
1002.8760	2169.2308
1002.9123	2982.4615
1002.9486	6313.2308
1002.9850	8641.3077
1003.0213	6480.1538
1003.0576	3302.0769
1003.0940	1822.3846
1003.1303	1301.4615
1003.1667	1045.2308
1003.2030	920.6923
1003.2393	816.3077
1003.2757	716.9231
1003.3120	730.0000
1003.3484	1019.4615
1003.3847	1383.3846
1003.4210	1767.2308
1003.4574	3338.6154
1003.4937	4019.1538
1003.5301	2663.6923
1003.5664	1430.6154
1003.6028	897.5385
1003.6391	785.6923
1003.6755	717.7692
1003.7118	645.3077
1003.7482	686.0769
1003.7845	730.5385
1003.8209	688.5385
1003.8572	770.0769
1003.8936	900.6923
1003.9299	1165.3077
1003.9662	1636.0000
1004.0026	1639.7692
1004.0390	1188.3077
1004.0753	778.7692
1004.1117	574.2308
1004.1481	522.3077
1004.1844	494.5385
1004.2208	497.0769
1004.2571	440.0000
1004.2935	363.4615
1004.3298	386.3846
1004.3662	492.1538
1004.4026	535.0000
1004.4389	587.8462
1004.4753	746.2308
1004.5117	784.6154
1004.5480	606.5385
1004.5844	411.6923
1004.6207	380.1538
1004.6571	420.0000
1004.6935	432.4615
1004.7299	400.7692
1004.7662	355.6923
1004.8026	297.8462
1004.8389	336.3077
1004.8753	436.1538
1004.9117	540.3846
1004.9481	768.6154
1004.9844	864.2308
1005.0208	730.6923
1005.0572	609.6923
1005.0936	506.1538
1005.1299	417.4615
1005.1663	411.6923
1005.2027	389.1538
1005.2391	341.2308
1005.2755	283.3846
1005.3118	275.2308
1005.3482	317.6923
1005.3846	372.8462
1005.4210	462.8462
1005.4573	765.5385
1005.4937	931.1538
1005.5301	730.3077
1005.5665	515.9231
1005.6028	401.6923
1005.6392	343.0769
1005.6756	327.5385
1005.7120	278.5385
1005.7484	276.7692
1005.7848	284.6923
1005.8212	283.8462
1005.8575	363.8462
1005.8939	409.7692
1005.9303	418.3077
1005.9667	515.0000
1006.0031	528.6923
1006.0395	432.1538
1006.0759	332.7692
1006.1123	321.3846
1006.1487	316.3077
1006.1851	293.9231
1006.2214	246.0000
1006.2579	246.8462
1006.2943	226.0000
1006.3306	267.7692
1006.3671	309.0769
1006.4034	318.3077
1006.4398	352.6154
1006.4763	449.0000
1006.5126	487.3077
1006.5490	381.4615
1006.5854	280.8462
1006.6218	260.3077
1006.6583	286.4615
1006.6946	298.5385
1006.7310	253.3077
1006.7675	238.1538
1006.8038	251.9231
1006.8403	267.6923
1006.8766	275.6154
1006.9131	299.4615
1006.9495	378.7692
1006.9859	492.6154
1007.0223	541.3077
1007.0587	459.2308
1007.0951	350.9231
1007.1315	293.9231
1007.1679	246.3077
1007.2043	205.1538
1007.2408	237.9231
1007.2772	233.5385
1007.3136	202.1538
1007.3500	208.8462
1007.3864	268.3846
1007.4229	414.0769
1007.4592	577.6154
1007.4957	703.6154
1007.5321	620.7692
1007.5685	470.3846
1007.6049	332.0769
1007.6414	301.2308
1007.6777	240.0769
1007.7142	205.2308
1007.7506	241.2308
1007.7870	236.5385
1007.8234	222.6154
1007.8599	220.0769
1007.8963	327.2308
1007.9327	667.9231
1007.9692	1174.6923
1008.0056	1246.8462
1008.0420	910.9231
1008.0784	612.6154
1008.1149	475.9231
1008.1513	348.0000
1008.1877	277.8462
1008.2241	252.6923
1008.2606	236.7692
1008.2970	226.9231
1008.3334	249.6154
1008.3699	282.3077
1008.4063	352.9231
1008.4427	598.0000
1008.4792	1042.6923
1008.5156	1151.6154
1008.5521	780.0769
1008.5885	479.0769
1008.6249	354.0769
1008.6614	294.3846
1008.6978	285.8462
1008.7343	290.4615
1008.7707	222.8462
1008.8071	188.3846
1008.8436	244.3846
1008.8800	350.6154
1008.9164	414.0769
1008.9529	570.4615
1008.9893	815.6154
1009.0258	748.2308
1009.0622	550.3846
